ID,StartingAirport_IATA3,DestinationAirport_IATA3,Airline_IATA2,Distance,Equipment_aircraft1_EquipmentCode,Equipment_aircraft2_EquipmentCode,Equipment_aircraft3_EquipmentCode,Equipment_aircraft4_EquipmentCode,Equipment_aircraft5_EquipmentCode,Equipment_aircraft6_EquipmentCode,Equipment_aircraft7_EquipmentCode,Equipment_aircraft8_EquipmentCode,Equipment_aircraft9_EquipmentCode
BDOBDJJT,BDO,BDJ,JT,884,738,,,,,,,,
BDOBTHJT,BDO,BTH,JT,971,738,,,,,,,,
BDODPSJT,BDO,DPS,JT,861,738,,,,,,,,
BDOJOGJT,BDO,JOG,JT,330,ATR,,,,,,,,
BDOKULJT,BDO,KUL,JT,1255,738,,,,,,,,
BDOPKUJT,BDO,PKU,JT,1065,738,,,,,,,,
BDOSUBJT,BDO,SUB,JT,578,738,,,,,,,,
BEJBPNJT,BEJ,BPN,JT,385,ATR,,,,,,,,
BKSBTHJT,BKS,BTH,JT,589,ATR,,,,,,,,
BKSCGKJT,BKS,CGK,JT,540,738,739,,,,,,,
BMUDPSJT,BMU,DPS,JT,388,ATR,,,,,,,,
BPNBDJJT,BPN,BDJ,JT,338,738,,,,,,,,
BPNBEJJT,BPN,BEJ,JT,385,ATR,,,,,,,,
BPNBTHJT,BPN,BTH,JT,1445,738,,,,,,,,
BPNCGKJT,BPN,CGK,JT,1258,739,,,,,,,,
BPNJOGJT,BPN,JOG,JT,1019,739,,,,,,,,
BPNMDCJT,BPN,MDC,JT,947,738,,,,,,,,
BPNPLWJT,BPN,PLW,JT,338,738,,,,,,,,
BPNSRGJT,BPN,SRG,JT,962,738,739,,,,,,,
BPNSUBJT,BPN,SUB,JT,818,739,738,,,,,,,
BPNTRKJT,BPN,TRK,JT,517,739,,,,,,,,
BPNUPGJT,BPN,UPG,JT,515,739,,,,,,,,
BTHBDOJT,BTH,BDO,JT,971,738,,,,,,,,
BTHBKSJT,BTH,BKS,JT,589,ATR,,,,,,,,
BTHBPNJT,BTH,BPN,JT,1445,738,,,,,,,,
BTHCGKJT,BTH,CGK,JT,854,739,,,,,,,,
BTHDJBJT,BTH,DJB,JT,311,739,,,,,,,,
BTHDPSJT,BTH,DPS,JT,1645,739,,,,,,,,
BTHJOGJT,BTH,JOG,JT,1213,738,,,,,,,,
BTHNTXJT,BTH,NTX,JT,567,ATR,,,,,,,,
BTHPDGJT,BTH,PDG,JT,474,734,,,,,,,,
BTHPGKJT,BTH,PGK,JT,429,ATR,,,,,,,,
BTHPKUJT,BTH,PKU,JT,306,739,738,,,,,,,
BTHPLMJT,BTH,PLM,JT,452,739,,,,,,,,
BTHPNKJT,BTH,PNK,JT,605,738,,,,,,,,
BTHSRGJT,BTH,SRG,JT,1137,738,,,,,,,,
BTHSUBJT,BTH,SUB,JT,1349,739,,,,,,,,
BTHTKGJT,BTH,TKG,JT,717,738,,,,,,,,
BTJCGKJT,BTJ,CGK,JT,1799,739,,,,,,,,
BUWUPGJT,BUW,UPG,JT,337,ATR,,,,,,,,
BXBSOQJT,BXB,SOQ,JT,301,ATR,,,,,,,,
CGKAMQJT,CGK,AMQ,JT,2390,739,,,,,,,,
CGKBDJJT,CGK,BDJ,JT,947,739,738,,,,,,,
CGKBKSJT,CGK,BKS,JT,540,739,738,,,,,,,
CGKBPNJT,CGK,BPN,JT,1258,739,,,,,,,,
CGKBTHJT,CGK,BTH,JT,854,739,,,,,,,,
CGKBTJJT,CGK,BTJ,JT,1799,739,,,,,,,,
CGKDJBJT,CGK,DJB,JT,601,739,,,,,,,,
CGKDJJJT,CGK,DJJ,JT,3775,738,,,,,,,,
CGKDPSJT,CGK,DPS,JT,983,739,,,,,,,,
CGKJEDJT,CGK,JED,JT,7974,744,,,,,,,,
CGKJOGJT,CGK,JOG,JT,456,739,738,,,,,,,
CGKKDIJT,CGK,KDI,JT,1761,738,,,,,,,,
CGKKULJT,CGK,KUL,JT,1129,739,,,,,,,,
CGKLOPJT,CGK,LOP,JT,1101,739,738,,,,,,,
CGKMDCJT,CGK,MDC,JT,2201,739,,,,,,,,
CGKPDGJT,CGK,PDG,JT,911,739,,,,,,,,
CGKPGKJT,CGK,PGK,JT,445,738,739,,,,,,,
CGKPKUJT,CGK,PKU,JT,933,739,,,,,,,,
CGKPKYJT,CGK,PKY,JT,917,739,,,,,,,,
CGKPLMJT,CGK,PLM,JT,419,739,738,,,,,,,
CGKPLWJT,CGK,PLW,JT,1581,738,,,,,,,,
CGKPNKJT,CGK,PNK,JT,731,738,,,,,,,,
CGKSINJT,CGK,SIN,JT,882,739,,,,,,,,
CGKSOCJT,CGK,SOC,JT,479,739,,,,,,,,
CGKSRGJT,CGK,SRG,JT,422,739,738,,,,,,,
CGKSUBJT,CGK,SUB,JT,691,739,738,,,,,,,
CGKTKGJT,CGK,TKG,JT,191,738,,,,,,,,
CGKTNJJT,CGK,TNJ,JT,819,738,,,,,,,,
CGKTRKJT,CGK,TRK,JT,1605,738,,,,,,,,
CGKUPGJT,CGK,UPG,JT,1433,739,738,733,,,,,,
DJBBTHJT,DJB,BTH,JT,311,739,,,,,,,,
DJBCGKJT,DJB,CGK,JT,601,739,,,,,,,,
DJJMKQJT,DJJ,MKQ,JT,661,738,,,,,,,,
DJJNBXJT,DJJ,NBX,JT,565,ATR,,,,,,,,
DJJUPGJT,DJJ,UPG,JT,2342,739,738,,,,,,,
DPSBDOJT,DPS,BDO,JT,861,738,,,,,,,,
DPSBMUJT,DPS,BMU,JT,388,ATR,,,,,,,,
DPSBTHJT,DPS,BTH,JT,1645,739,,,,,,,,
DPSCGKJT,DPS,CGK,JT,983,739,,,,,,,,
DPSJOGJT,DPS,JOG,JT,532,739,,,,,,,,
DPSKOEJT,DPS,KOE,JT,946,739,,,,,,,,
DPSLBJJT,DPS,LBJ,JT,520,ATR,,,,,,,,
DPSLOPJT,DPS,LOP,JT,122,ATR,,,,,,,,
DPSMLGJT,DPS,MLG,JT,285,ATR,,,,,,,,
DPSMOFJT,DPS,MOF,JT,777,ATR,,,,,,,,
DPSSRGJT,DPS,SRG,JT,564,ATR,,,,,,,,
DPSSUBJT,DPS,SUB,JT,303,ATR,,,,,,,,
DPSTMCJT,DPS,TMC,JT,454,ATR,,,,,,,,
DPSUPGJT,DPS,UPG,JT,635,739,,,,,,,,
DPSWGPJT,DPS,WGP,JT,573,ATR,,,,,,,,
ENEKOEJT,ENE,KOE,JT,265,ATR,,,,,,,,
ENELBJJT,ENE,LBJ,JT,199,ATR,,,,,,,,
FKQKNGJT,FKQ,KNG,JT,178,ATR,,,,,,,,
FKQMKWJT,FKQ,MKW,JT,300,ATR,,,,,,,,
FKQSOQJT,FKQ,SOQ,JT,250,ATR,,,,,,,,
GTOMDCJT,GTO,MDC,JT,252,DH8,,,,,,,,
GTOUPGJT,GTO,UPG,JT,732,738,739,,,,,,,
JEDCGKJT,JED,CGK,JT,7974,744,,,,,,,,
JOGBDJJT,JOG,BDJ,JT,681,739,,,,,,,,
JOGBDOJT,JOG,BDO,JT,330,ATR,,,,,,,,
JOGBPNJT,JOG,BPN,JT,1019,739,,,,,,,,
JOGBTHJT,JOG,BTH,JT,1213,738,,,,,,,,
JOGCGKJT,JOG,CGK,JT,456,738,739,,,,,,,
JOGDPSJT,JOG,DPS,JT,532,739,,,,,,,,
JOGLOPJT,JOG,LOP,JT,652,738,,,,,,,,
JOGPKUJT,JOG,PKU,JT,1355,738,,,,,,,,
JOGSUBJT,JOG,SUB,JT,264,ATR,,,,,,,,
JOGUPGJT,JOG,UPG,JT,1053,739,,,,,,,,
KAZMDCJT,KAZ,MDC,JT,333,ATR,,,,,,,,
KBUBDJJT,KBU,BDJ,JT,9031,ATR,,,,,,,,
KBUUPGJT,KBU,UPG,JT,8992,ATR,,,,,,,,
KDICGKJT,KDI,CGK,JT,1761,738,,,,,,,,
KDIUPGJT,KDI,UPG,JT,336,ATR,738,,,,,,,
KNGAMQJT,KNG,AMQ,JT,622,ATR,,,,,,,,
KNGFKQJT,KNG,FKQ,JT,178,ATR,,,,,,,,
KNGNBXJT,KNG,NBX,JT,202,ATR,,,,,,,,
KOEDPSJT,KOE,DPS,JT,946,739,,,,,,,,
KOEENEJT,KOE,ENE,JT,265,ATR,,,,,,,,
KOEMOFJT,KOE,MOF,JT,232,ATR,,,,,,,,
KOESUBJT,KOE,SUB,JT,1236,739,,,,,,,,
KULBDOJT,KUL,BDO,JT,1255,738,,,,,,,,
KULCGKJT,KUL,CGK,JT,1129,739,,,,,,,,
LBJDPSJT,LBJ,DPS,JT,520,ATR,,,,,,,,
LBJENEJT,LBJ,ENE,JT,199,ATR,,,,,,,,
LOPCGKJT,LOP,CGK,JT,1101,739,738,,,,,,,
LOPDPSJT,LOP,DPS,JT,122,ATR,,,,,,,,
LOPJOGJT,LOP,JOG,JT,652,738,,,,,,,,
LOPSUBJT,LOP,SUB,JT,414,739,,,,,,,,
LUVAMQJT,LUV,AMQ,JT,558,ATR,,,,,,,,
LUWUPGJT,LUW,UPG,JT,573,ATR,,,,,,,,
MDCBPNJT,MDC,BPN,JT,947,738,,,,,,,,
MDCCGKJT,MDC,CGK,JT,2201,739,,,,,,,,
MDCGTOJT,MDC,GTO,JT,252,DH8,,,,,,,,
MDCKAZJT,MDC,KAZ,JT,333,ATR,,,,,,,,
MDCMNAJT,MDC,MNA,JT,335,ATR,,,,,,,,
MDCNAHJT,MDC,NAH,JT,247,DH8,ATR,,,,,,,
MDCSOQJT,MDC,SOQ,JT,758,ATR,,,,,,,,
MDCSUBJT,MDC,SUB,JT,1674,739,,,,,,,,
MDCTTEJT,MDC,TTE,JT,284,733,DH8,,,,,,,
MDCUPGJT,MDC,UPG,JT,947,739,,,,,,,,
MJUUPGJT,MJU,UPG,JT,8857,ATR,,,,,,,,
MKQDJJJT,MKQ,DJJ,JT,661,738,,,,,,,,
MKWAMQJT,MKW,AMQ,JT,733,ATR,,,,,,,,
MKWFKQJT,MKW,FKQ,JT,300,ATR,,,,,,,,
MLGDPSJT,MLG,DPS,JT,285,ATR,,,,,,,,
MNAMDCJT,MNA,MDC,JT,335,ATR,,,,,,,,
MOFDPSJT,MOF,DPS,JT,777,ATR,,,,,,,,
MOFKOEJT,MOF,KOE,JT,232,ATR,,,,,,,,
NAHMDCJT,NAH,MDC,JT,247,DH8,ATR,,,,,,,
NBXAMQJT,NBX,AMQ,JT,823,ATR,,,,,,,,
NBXDJJJT,NBX,DJJ,JT,565,ATR,,,,,,,,
NBXKNGJT,NBX,KNG,JT,202,ATR,,,,,,,,
NTXBTHJT,NTX,BTH,JT,567,ATR,,,,,,,,
PDGBTHJT,PDG,BTH,JT,474,738,,,,,,,,
PDGCGKJT,PDG,CGK,JT,911,739,,,,,,,,
PGKBTHJT,PGK,BTH,JT,429,ATR,,,,,,,,
PGKCGKJT,PGK,CGK,JT,445,738,739,,,,,,,
PGKTJQJT,PGK,TJQ,JT,191,ATR,,,,,,,,
PKUBDOJT,PKU,BDO,JT,1065,738,,,,,,,,
PKUBTHJT,PKU,BTH,JT,306,739,738,,,,,,,
PKUCGKJT,PKU,CGK,JT,933,739,,,,,,,,
PKUJOGJT,PKU,JOG,JT,1355,738,,,,,,,,
PKYCGKJT,PKY,CGK,JT,917,739,,,,,,,,
PKYSUBJT,PKY,SUB,JT,587,739,,,,,,,,
PLMBTHJT,PLM,BTH,JT,452,739,,,,,,,,
PLMCGKJT,PLM,CGK,JT,419,739,738,,,,,,,
PLMTKGJT,PLM,TKG,JT,266,739,,,,,,,,
PLWBPNJT,PLW,BPN,JT,338,738,,,,,,,,
PLWCGKJT,PLW,CGK,JT,1581,738,,,,,,,,
PLWSUBJT,PLW,SUB,JT,1068,738,,,,,,,,
PLWUPGJT,PLW,UPG,JT,463,739,738,,,,,,,
PNKBTHJT,PNK,BTH,JT,605,738,,,,,,,,
PNKCGKJT,PNK,CGK,JT,731,738,,,,,,,,
PSJUPGJT,PSJ,UPG,JT,424,ATR,,,,,,,,
PUMUPGJT,PUM,UPG,JT,8630,ATR,,,,,,,,
SGNSINJT,SGN,SIN,JT,1093,739,,,,,,,,
SINCGKJT,SIN,CGK,JT,882,739,,,,,,,,
SINSGNJT,SIN,SGN,JT,1093,739,,,,,,,,
SOCCGKJT,SOC,CGK,JT,479,739,,,,,,,,
SOQAMQJT,SOQ,AMQ,JT,474,ATR,,,,,,,,
SOQBXBJT,SOQ,BXB,JT,301,ATR,,,,,,,,
SOQFKQJT,SOQ,FKQ,JT,250,ATR,,,,,,,,
SOQMDCJT,SOQ,MDC,JT,758,ATR,,,,,,,,
SRGBDJJT,SRG,BDJ,JT,625,739,,,,,,,,
SRGBPNJT,SRG,BPN,JT,962,738,739,,,,,,,
SRGBTHJT,SRG,BTH,JT,1137,738,,,,,,,,
SRGCGKJT,SRG,CGK,JT,422,739,738,,,,,,,
SRGDPSJT,SRG,DPS,JT,564,ATR,,,,,,,,
SRGSUBJT,SRG,SUB,JT,270,ATR,,,,,,,,
SUBAMQJT,SUB,AMQ,JT,1742,739,,,,,,,,
SUBBDJJT,SUB,BDJ,JT,490,739,738,,,,,,,
SUBBDOJT,SUB,BDO,JT,578,738,,,,,,,,
SUBBPNJT,SUB,BPN,JT,818,739,738,,,,,,,
SUBBTHJT,SUB,BTH,JT,1349,739,,,,,,,,
SUBCGKJT,SUB,CGK,JT,691,739,738,,,,,,,
SUBDPSJT,SUB,DPS,JT,303,ATR,,,,,,,,
SUBJOGJT,SUB,JOG,JT,264,ATR,,,,,,,,
SUBKOEJT,SUB,KOE,JT,1236,739,,,,,,,,
SUBLOPJT,SUB,LOP,JT,414,739,,,,,,,,
SUBMDCJT,SUB,MDC,JT,1674,739,,,,,,,,
SUBPKYJT,SUB,PKY,JT,587,739,,,,,,,,
SUBSRGJT,SUB,SRG,JT,270,ATR,,,,,,,,
SUBTRKJT,SUB,TRK,JT,1304,738,,,,,,,,
SUBUPGJT,SUB,UPG,JT,791,739,,,,,,,,
TJQPGKJT,TJQ,PGK,JT,191,ATR,,,,,,,,
TKGBTHJT,TKG,BTH,JT,717,738,,,,,,,,
TKGCGKJT,TKG,CGK,JT,191,738,,,,,,,,
TMCDPSJT,TMC,DPS,JT,454,ATR,,,,,,,,
TNJCGKJT,TNJ,CGK,JT,819,738,,,,,,,,
TRKBPNJT,TRK,BPN,JT,517,739,,,,,,,,
TRKCGKJT,TRK,CGK,JT,1605,738,,,,,,,,
TRKSUBJT,TRK,SUB,JT,1304,738,,,,,,,,
TRKUPGJT,TRK,UPG,JT,959,733,,,,,,,,
TTEMDCJT,TTE,MDC,JT,284,733,DH8,,,,,,,
TTEUPGJT,TTE,UPG,JT,1089,733,,,,,,,,
UPGAMQJT,UPG,AMQ,JT,958,739,,,,,,,,
UPGBPNJT,UPG,BPN,JT,515,739,,,,,,,,
UPGBUWJT,UPG,BUW,JT,337,ATR,,,,,,,,
UPGCGKJT,UPG,CGK,JT,1433,739,738,733,,,,,,
UPGDJJJT,UPG,DJJ,JT,2342,739,,,,,,,,
UPGDPSJT,UPG,DPS,JT,635,739,,,,,,,,
UPGGTOJT,UPG,GTO,JT,732,739,738,,,,,,,
UPGJOGJT,UPG,JOG,JT,1053,739,,,,,,,,
UPGKBUJT,UPG,KBU,JT,8992,ATR,,,,,,,,
UPGKDIJT,UPG,KDI,JT,336,ATR,,,,,,,,
UPGLUWJT,UPG,LUW,JT,573,ATR,,,,,,,,
UPGMDCJT,UPG,MDC,JT,947,739,,,,,,,,
UPGMJUJT,UPG,MJU,JT,8857,ATR,,,,,,,,
UPGPLWJT,UPG,PLW,JT,463,738,739,,,,,,,
UPGPSJJT,UPG,PSJ,JT,424,ATR,,,,,,,,
UPGPUMJT,UPG,PUM,JT,8630,ATR,,,,,,,,
UPGSUBJT,UPG,SUB,JT,791,739,,,,,,,,
UPGTRKJT,UPG,TRK,JT,959,733,,,,,,,,
UPGTTEJT,UPG,TTE,JT,1089,733,,,,,,,,
WGPDPSJT,WGP,DPS,JT,573,ATR,,,,,,,,
AMSBEGJU,AMS,BEG,JU,1411,319,,,,,,,,
ARNBEGJU,ARN,BEG,JU,1658,319,,,,,,,,
ATHBEGJU,ATH,BEG,JU,823,319,320,,,,,,,
AUHBEGJU,AUH,BEG,JU,3830,319,320,,,,,,,
BBOBSAJU,BBO,BSA,JU,470,AN4,,,,,,,,
BBOJIBJU,BBO,JIB,JU,233,737,,,,,,,,
BEGAMSJU,BEG,AMS,JU,1411,319,,,,,,,,
BEGARNJU,BEG,ARN,JU,1658,319,,,,,,,,
BEGATHJU,BEG,ATH,JU,823,319,320,,,,,,,
BEGAUHJU,BEG,AUH,JU,3830,319,320,,,,,,,
BEGBNXJU,BEG,BNX,JU,238,AT7,,,,,,,,
BEGBRUJU,BEG,BRU,JU,1357,319,,,,,,,,
BEGBUDJU,BEG,BUD,JU,302,AT7,,,,,,,,
BEGCDGJU,BEG,CDG,JU,1424,320,,,,,,,,
BEGCPHJU,BEG,CPH,JU,1317,319,,,,,,,,
BEGDUSJU,BEG,DUS,JU,1235,319,,,,,,,,
BEGFCOJU,BEG,FCO,JU,734,E90,319,733,E75,,,,,
BEGFRAJU,BEG,FRA,JU,1055,319,,,,,,,,
BEGLCAJU,BEG,LCA,JU,1582,319,,,,,,,,
BEGLHRJU,BEG,LHR,JU,1702,319,733,,,,,,,
BEGLJUJU,BEG,LJU,JU,482,AT7,,,,,,,,
BEGMXPJU,BEG,MXP,JU,911,733,,,,,,,,
BEGOTPJU,BEG,OTP,JU,457,319,,,,,,,,
BEGPRGJU,BEG,PRG,JU,743,AT7,,,,,,,,
BEGSAWJU,BEG,SAW,JU,853,733,,,,,,,,
BEGSJJJU,BEG,SJJ,JU,192,AT7,,,,,,,,
BEGSKGJU,BEG,SKG,JU,525,319,,,,,,,,
BEGSKPJU,BEG,SKP,JU,335,319,320,,,,,,,
BEGSOFJU,BEG,SOF,JU,343,AT7,,,,,,,,
BEGSTRJU,BEG,STR,JU,947,319,,,,,,,,
BEGSVOJU,BEG,SVO,JU,1726,320,319,,,,,,,
BEGTGDJU,BEG,TGD,JU,286,AT7,319,,,,,,,
BEGTIVJU,BEG,TIV,JU,297,AT7,,,,,,,,
BEGTLVJU,BEG,TLV,JU,1903,319,,,,,,,,
BEGTXLJU,BEG,TXL,JU,1003,319,,,,,,,,
BEGVARJU,BEG,VAR,JU,626,AT7,,,,,,,,
BEGVIEJU,BEG,VIE,JU,465,AT7,,,,,,,,
BEGWAWJU,BEG,WAW,JU,819,E75,E70,,,,,,,
BEGZRHJU,BEG,ZRH,JU,952,319,,,,,,,,
BNXBEGJU,BNX,BEG,JU,238,AT7,,,,,,,,
BRUBEGJU,BRU,BEG,JU,1357,319,,,,,,,,
BSABBOJU,BSA,BBO,JU,470,AN4,,,,,,,,
BSAGLKJU,BSA,GLK,JU,533,AN4,,,,,,,,
BUDBEGJU,BUD,BEG,JU,302,AT7,,,,,,,,
CDGBEGJU,CDG,BEG,JU,1424,320,,,,,,,,
CPHBEGJU,CPH,BEG,JU,1317,319,,,,,,,,
DUSBEGJU,DUS,BEG,JU,1235,319,,,,,,,,
DXBBBOJU,DXB,BBO,JU,1985,737,,,,,,,,
FCOBEGJU,FCO,BEG,JU,734,319,733,,,,,,,
FRABEGJU,FRA,BEG,JU,1055,319,,,,,,,,
GLKBSAJU,GLK,BSA,JU,533,AN4,,,,,,,,
HGAMGQJU,HGA,MGQ,JU,845,737,,,,,,,,
JIBDXBJU,JIB,DXB,JU,1993,737,,,,,,,,
JIBHGAJU,JIB,HGA,JU,248,737,,,,,,,,
JIBMGQJU,JIB,MGQ,JU,1086,737,,,,,,,,
LCABEGJU,LCA,BEG,JU,1582,319,,,,,,,,
LHRBEGJU,LHR,BEG,JU,1702,319,733,,,,,,,
LJUBEGJU,LJU,BEG,JU,482,AT7,,,,,,,,
MGQBBOJU,MGQ,BBO,JU,932,737,,,,,,,,
MXPBEGJU,MXP,BEG,JU,911,733,,,,,,,,
OTPBEGJU,OTP,BEG,JU,457,319,,,,,,,,
PRGBEGJU,PRG,BEG,JU,743,AT7,,,,,,,,
SAWBEGJU,SAW,BEG,JU,853,733,,,,,,,,
SJJBEGJU,SJJ,BEG,JU,192,AT7,,,,,,,,
SKGBEGJU,SKG,BEG,JU,525,319,,,,,,,,
SKPBEGJU,SKP,BEG,JU,335,319,320,,,,,,,
SOFBEGJU,SOF,BEG,JU,343,AT7,,,,,,,,
STRBEGJU,STR,BEG,JU,947,319,,,,,,,,
SVOBEGJU,SVO,BEG,JU,1726,319,320,,,,,,,
TGDBEGJU,TGD,BEG,JU,286,AT7,319,,,,,,,
TIVBEGJU,TIV,BEG,JU,297,AT7,,,,,,,,
TLVBEGJU,TLV,BEG,JU,1903,319,,,,,,,,
TXLBEGJU,TXL,BEG,JU,1003,319,,,,,,,,
VARBEGJU,VAR,BEG,JU,626,AT7,,,,,,,,
VIEBEGJU,VIE,BEG,JU,465,AT7,,,,,,,,
WAWBEGJU,WAW,BEG,JU,819,E75,E70,,,,,,,
ZRHBEGJU,ZRH,BEG,JU,952,319,,,,,,,,
YAGYQKJV,YAG,YQK,JV,143,SWM,,,,,,,,
YAGYQTJV,YAG,YQT,JV,305,SWM,,,,,,,,
YAMYQTJV,YAM,YQT,JV,419,SWM,,,,,,,,
YAMYSBJV,YAM,YSB,JV,284,SWM,,,,,,,,
YFOYQDJV,YFO,YQD,JV,87,SWM,,,,,,,,
YHDYQKJV,YHD,YQK,JV,116,SWM,,,,,,,,
YHDYQTJV,YHD,YQT,JV,297,SWM,,,,,,,,
YHDYRLJV,YHD,YRL,JV,156,SWM,,,,,,,,
YHDYXLJV,YHD,YXL,JV,68,SWM,,,,,,,,
YQDYFOJV,YQD,YFO,JV,87,SWM,,,,,,,,
YQDYWGJV,YQD,YWG,JV,523,SWM,,,,,,,,
YQKYAGJV,YQK,YAG,JV,143,SWM,,,,,,,,
YQKYHDJV,YQK,YHD,JV,116,SWM,,,,,,,,
YQKYWGJV,YQK,YWG,JV,207,SWM,,,,,,,,
YQTYAGJV,YQT,YAG,JV,305,SWM,,,,,,,,
YQTYAMJV,YQT,YAM,JV,419,SWM,,,,,,,,
YQTYTSJV,YQT,YTS,JV,586,SWM,,,,,,,,
YQTYWGJV,YQT,YWG,JV,601,SWM,,,,,,,,
YQTYXLJV,YQT,YXL,JV,270,SWM,,,,,,,,
YRLYHDJV,YRL,YHD,JV,156,SWM,,,,,,,,
YRLYWGJV,YRL,YWG,JV,276,SWM,,,,,,,,
YRLYXLJV,YRL,YXL,JV,170,SWM,,,,,,,,
YSBYAMJV,YSB,YAM,JV,284,SWM,,,,,,,,
YSBYQTJV,YSB,YQT,JV,669,SWM,,,,,,,,
YSBYTSJV,YSB,YTS,JV,221,SWM,,,,,,,,
YSBYYBJV,YSB,YYB,JV,109,SWM,,,,,,,,
YTSYSBJV,YTS,YSB,JV,221,SWM,,,,,,,,
YTSYYUJV,YTS,YYU,JV,123,SWM,,,,,,,,
YWGYFOJV,YWG,YFO,JV,610,SWM,,,,,,,,
YWGYQDJV,YWG,YQD,JV,523,SWM,,,,,,,,
YWGYQKJV,YWG,YQK,JV,207,SWM,,,,,,,,
YWGYRLJV,YWG,YRL,JV,276,SWM,,,,,,,,
YXLYAGJV,YXL,YAG,JV,197,SWM,,,,,,,,
YXLYHDJV,YXL,YHD,JV,68,SWM,,,,,,,,
YXLYQTJV,YXL,YQT,JV,270,SWM,,,,,,,,
YXLYRLJV,YXL,YRL,JV,170,SWM,,,,,,,,
YYBYSBJV,YYB,YSB,JV,109,SWM,,,,,,,,
YYUYQTJV,YYU,YQT,JV,514,SWM,,,,,,,,
YYUYTSJV,YYU,YTS,JV,123,SWM,,,,,,,,
CTSNRTJW,CTS,NRT,JW,788,320,,,,,,,,
ICNNRTJW,ICN,NRT,JW,1257,320,,,,,,,,
NRTCTSJW,NRT,CTS,JW,788,320,,,,,,,,
NRTICNJW,NRT,ICN,JW,1257,320,,,,,,,,
NRTOKAJW,NRT,OKA,JW,1612,320,,,,,,,,
NRTTPEJW,NRT,TPE,JW,2182,320,,,,,,,,
OKANRTJW,OKA,NRT,JW,1612,320,,,,,,,,
TPENRTJW,TPE,NRT,JW,2182,320,,,,,,,,
AZSSJUJY,AZS,SJU,JY,404,EM2,,,,,,,,
CAPPLSJY,CAP,PLS,JY,227,BE9,,,,,,,,
GDTPLSJY,GDT,PLS,JY,122,EM2,BE9,,,,,,,
GDTXSCJY,GDT,XSC,JY,41,BE9,,,,,,,,
KINPLSJY,KIN,PLS,JY,637,EM2,,,,,,,,
KINSDQJY,KIN,SDQ,JY,754,EM2,,,,,,,,
NASPLSJY,NAS,PLS,JY,643,EM2,,,,,,,,
PAPPLSJY,PAP,PLS,JY,355,EM2,,,,,,,,
PLSCAPJY,PLS,CAP,JY,227,BE9,,,,,,,,
PLSGDTJY,PLS,GDT,JY,122,EM2,BE9,,,,,,,
PLSKINJY,PLS,KIN,JY,637,EM2,,,,,,,,
PLSNASJY,PLS,NAS,JY,643,EM2,,,,,,,,
PLSPAPJY,PLS,PAP,JY,355,EM2,,,,,,,,
PLSPOPJY,PLS,POP,JY,285,EM2,,,,,,,,
PLSSDQJY,PLS,SDQ,JY,460,EM2,,,,,,,,
PLSSJUJY,PLS,SJU,JY,752,EM2,,,,,,,,
PLSSTIJY,PLS,STI,JY,315,EM2,,,,,,,,
PLSXSCJY,PLS,XSC,JY,81,BE9,,,,,,,,
POPPLSJY,POP,PLS,JY,285,EM2,,,,,,,,
POPSJUJY,POP,SJU,JY,502,EM2,,,,,,,,
SDQKINJY,SDQ,KIN,JY,754,EM2,,,,,,,,
SDQPLSJY,SDQ,PLS,JY,460,EM2,,,,,,,,
SJUAZSJY,SJU,AZS,JY,404,EM2,,,,,,,,
SJUPLSJY,SJU,PLS,JY,752,EM2,,,,,,,,
SJUPOPJY,SJU,POP,JY,502,EM2,,,,,,,,
STIPLSJY,STI,PLS,JY,315,EM2,,,,,,,,
XSCGDTJY,XSC,GDT,JY,41,BE9,,,,,,,,
XSCPLSJY,XSC,PLS,JY,81,BE9,,,,,,,,
AMSGDNK2,AMS,GDN,K2,937,DH4,,,,,,,,
AMSKRKK2,AMS,KRK,K2,1074,DH4,,,,,,,,
BRUGDNK2,BRU,GDN,K2,1018,DH4,,,,,,,,
BRUWROK2,BRU,WRO,K2,867,DH4,,,,,,,,
BVARZEK2,BVA,RZE,K2,1427,DH4,,,,,,,,
CDGWROK2,CDG,WRO,K2,1048,DH4,,,,,,,,
DBVWAWK2,DBV,WAW,K2,1087,DH4,,,,,,,,
FCORZEK2,FCO,RZE,K2,1192,DH4,,,,,,,,
GDNAMSK2,GDN,AMS,K2,937,DH4,,,,,,,,
GDNBRUK2,GDN,BRU,K2,1018,DH4,,,,,,,,
GDNHELK2,GDN,HEL,K2,766,DH4,,,,,,,,
GDNKRKK2,GDN,KRK,K2,487,DH4,,,,,,,,
GDNLUZK2,GDN,LUZ,K2,4453,DH4,,,,,,,,
GDNWROK2,GDN,WRO,K2,379,DH4,,,,,,,,
GDNZRHK2,GDN,ZRH,K2,1035,DH4,,,,,,,,
HELGDNK2,HEL,GDN,K2,766,DH4,,,,,,,,
KRKAMSK2,KRK,AMS,K2,1074,DH4,,,,,,,,
KRKGDNK2,KRK,GDN,K2,487,DH4,,,,,,,,
KRKZRHK2,KRK,ZRH,K2,872,DH4,,,,,,,,
LUZGDNK2,LUZ,GDN,K2,4453,DH4,,,,,,,,
LUZMXPK2,LUZ,MXP,K2,4591,DH4,,,,,,,,
MXPLUZK2,MXP,LUZ,K2,4591,DH4,,,,,,,,
RZEBVAK2,RZE,BVA,K2,1427,DH4,,,,,,,,
RZEFCOK2,RZE,FCO,K2,1192,DH4,,,,,,,,
